section id,recording id,timestamp [ns],p1 x [px],p1 y [px],p2 x [px],p2 y [px],eye left x [px],eye left y [px],eye right x [px],eye right y [px],nose x [px],nose y [px],mouth left x [px],mouth left y [px],mouth right x [px],mouth right y [px]
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492224374480,325.0,159.0,411.0,270.0,360.192,208.595,397.1,203.435,387.917,226.735,367.585,246.008,396.97,242.347
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492251030035,727.0,152.0,820.0,253.0,756.614,191.234,797.722,197.484,774.526,219.037,753.882,228.447,785.206,233.457
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492251030035,316.0,161.0,403.0,276.0,353.672,212.891,390.889,207.294,381.939,232.367,359.568,250.842,390.511,247.01
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492292774480,724.0,154.0,815.0,256.0,753.951,194.588,794.317,200.952,772.092,222.674,750.792,230.553,782.407,235.682
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492292774480,313.0,165.0,400.0,282.0,350.667,219.874,387.469,212.949,379.702,238.341,356.923,256.275,388.592,251.444
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492324774480,720.0,156.0,810.0,256.0,750.577,197.332,790.739,201.803,770.574,223.928,748.722,230.627,781.258,234.477
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492324774480,311.0,169.0,398.0,285.0,344.665,223.454,382.941,215.881,373.369,241.267,352.798,259.376,385.182,253.745
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492365685591,714.0,155.0,806.0,253.0,743.87,195.05,784.819,200.434,763.289,221.31,742.937,229.157,775.307,233.535
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492365685591,308.0,167.0,394.0,287.0,342.606,225.013,380.211,216.822,372.562,242.83,351.27,261.819,383.384,255.908
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492399485591,301.0,168.0,389.0,283.0,333.735,222.014,373.014,214.234,363.017,240.768,342.175,258.795,375.106,252.93
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492399485591,709.0,151.0,801.0,251.0,737.43,190.23,779.73,193.986,757.784,215.644,736.867,225.809,771.252,228.81
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492420396702,703.0,146.0,792.0,248.0,731.434,185.129,772.152,190.515,750.477,211.946,728.674,220.909,763.032,225.312
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492420396702,294.0,167.0,379.0,282.0,328.842,220.435,366.586,213.168,358.152,239.198,335.821,256.535,367.929,251.309
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492454085591,289.0,166.0,375.0,283.0,322.914,221.232,360.533,211.747,352.741,238.838,331.971,257.286,364.915,250.264
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492454085591,697.0,144.0,787.0,243.0,724.752,182.747,765.173,187.489,743.87,208.592,723.818,216.605,757.319,220.504
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492496130035,284.0,164.0,372.0,282.0,318.461,220.142,356.508,209.874,349.033,237.633,327.819,256.149,361.459,248.565
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492496130035,693.0,138.0,784.0,239.0,720.171,178.46,762.633,182.764,740.933,204.914,720.399,213.622,755.243,217.166
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492516118924,693.0,137.0,784.0,237.0,720.162,176.058,762.759,180.235,741.019,202.911,720.244,210.775,755.958,214.265
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492516118924,285.0,163.0,373.0,281.0,318.573,218.462,357.076,208.512,348.739,235.999,327.671,254.324,361.745,246.934
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492550007813,696.0,132.0,788.0,235.0,723.767,173.018,765.733,178.011,743.205,199.93,722.896,208.255,757.84,212.401
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492550007813,288.0,162.0,375.0,279.0,322.095,217.122,359.873,206.9,352.471,234.027,331.866,253.098,364.952,245.481
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492593296702,705.0,132.0,797.0,236.0,732.185,172.513,774.662,176.604,751.979,198.737,731.091,208.969,766.35,212.29
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492593296702,293.0,162.0,382.0,281.0,327.813,218.782,366.955,209.258,358.242,237.041,337.823,256.173,371.041,249.101
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492621196702,303.0,164.0,392.0,285.0,335.474,221.958,374.951,212.326,365.867,240.157,345.854,259.383,379.894,252.244
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492621196702,713.0,135.0,805.0,236.0,740.64,175.128,783.316,179.801,761.288,201.935,740.413,210.204,775.974,214.073
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492656296702,725.0,133.0,817.0,236.0,753.085,174.391,795.803,177.95,773.685,201.261,752.524,210.528,788.031,213.404
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492656296702,312.0,164.0,401.0,284.0,343.657,223.9,382.858,212.154,373.636,240.365,355.482,259.929,389.041,251.015
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492691885591,735.0,132.0,827.0,235.0,762.724,172.97,806.092,177.245,783.917,199.816,762.708,208.161,799.241,211.744
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492691885591,323.0,162.0,412.0,283.0,351.981,220.917,392.457,209.524,381.906,238.879,363.671,257.992,398.599,249.367
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492726563368,746.0,130.0,838.0,235.0,774.12,172.937,816.625,176.513,794.656,199.595,773.567,209.381,808.572,212.296
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492726563368,329.0,163.0,419.0,284.0,358.984,221.49,399.853,209.061,389.144,239.158,371.388,258.536,406.966,248.992
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492758152257,753.0,134.0,847.0,235.0,781.418,174.369,825.206,178.18,803.13,201.009,782.313,209.019,818.832,212.216
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492758152257,337.0,165.0,427.0,283.0,364.673,221.492,406.336,210.464,392.914,239.344,376.883,259.281,411.101,250.631
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492792318924,767.0,130.0,859.0,235.0,794.935,174.219,837.87,176.667,816.299,200.916,795.445,210.047,831.187,212.046
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492792318924,347.0,162.0,438.0,281.0,375.263,217.3,417.06,206.783,404.029,236.144,385.542,254.176,422.837,246.102
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492821218924,779.0,131.0,873.0,235.0,807.613,173.758,851.491,177.444,829.291,200.856,808.36,208.88,844.626,211.956
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492821218924,357.0,157.0,449.0,278.0,385.239,213.324,427.736,201.581,413.943,231.569,397.46,252.174,433.671,243.005
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492858430035,794.0,133.0,889.0,233.0,822.219,173.575,866.841,177.343,844.262,200.402,823.681,208.33,860.075,211.436
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492858430035,373.0,153.0,464.0,272.0,400.628,208.724,442.507,197.296,428.703,227.304,411.884,246.175,448.153,237.205
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492885541146,392.0,144.0,482.0,268.0,420.01,203.03,461.938,193.493,448.421,222.107,430.312,241.642,467.041,234.343
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492885541146,815.0,127.0,910.0,233.0,843.517,172.186,887.876,175.422,865.222,200.591,843.726,207.501,880.679,210.14
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492923830035,839.0,132.0,935.0,234.0,868.937,174.059,913.538,178.125,891.241,201.392,869.899,209.524,906.062,212.879
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492923830035,416.0,143.0,508.0,265.0,442.047,202.239,484.986,190.214,470.35,220.555,454.713,240.193,491.689,230.789
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492953641146,448.0,142.0,541.0,261.0,472.42,199.951,515.959,189.739,499.731,218.459,484.987,237.61,521.204,229.6
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492953641146,876.0,132.0,967.0,237.0,905.03,173.512,946.899,177.898,925.243,200.682,903.597,210.635,938.139,214.178
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492984018924,928.0,136.0,1018.0,241.0,956.728,178.976,996.888,184.935,975.744,204.621,955.612,214.045,988.641,218.868
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295492984018924,499.0,143.0,592.0,261.0,523.237,198.243,567.281,188.99,549.346,215.018,534.095,234.963,572.66,227.627
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493025563368,572.0,148.0,666.0,263.0,594.27,198.453,635.491,188.711,617.489,214.468,606.229,236.977,640.476,229.239
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493025563368,998.0,143.0,1086.0,250.0,1030.958,184.932,1075.062,191.045,1052.57,213.625,1029.067,223.721,1063.519,228.614
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493054163368,663.0,150.0,754.0,261.0,687.416,199.23,727.87,190.181,711.701,214.933,699.72,237.21,731.955,230.004
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493081818924,758.0,150.0,853.0,264.0,782.361,196.322,825.366,189.377,806.095,213.389,793.017,237.399,827.141,231.87
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493123852257,842.0,144.0,938.0,259.0,864.313,192.411,907.461,182.884,888.31,208.367,876.501,232.044,912.382,224.41
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493164030035,916.0,137.0,1010.0,250.0,935.911,185.266,978.118,177.027,957.481,203.725,948.189,224.256,983.033,217.475
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493188063368,975.0,129.0,1064.0,238.0,995.2,175.522,1033.999,169.363,1015.469,194.193,1005.551,212.632,1038.389,207.508
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493219930035,1011.0,111.0,1086.0,223.0,1031.542,163.838,1073.064,159.242,1051.293,186.637,1042.061,199.917,1075.915,195.856
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493251518924,1032.0,98.0,1086.0,212.0,1053.052,150.69,1094.863,145.362,1073.63,172.362,1062.38,189.518,1094.789,185.161
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493727107813,1026.0,139.0,1086.0,264.0,1056.616,196.283,1099.647,192.477,1080.894,219.831,1069.033,240.725,1100.013,237.755
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493749407813,967.0,181.0,1047.0,290.0,982.467,228.277,1015.613,226.832,996.242,252.628,993.883,270.883,1015.942,269.246
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493787052257,858.0,211.0,938.0,314.0,869.768,253.969,902.971,252.828,880.477,275.017,878.918,292.963,902.176,291.712
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493823318924,713.0,239.0,801.0,350.0,723.686,280.397,760.14,278.6,734.143,302.435,732.176,325.079,759.256,323.179
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493850507813,574.0,259.0,656.0,364.0,587.574,298.113,623.804,297.868,599.815,320.668,595.067,339.896,621.801,339.296
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493884263368,444.0,269.0,524.0,368.0,455.695,311.669,489.107,310.288,467.609,333.075,466.531,349.813,489.737,348.234
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493884263368,879.0,226.0,965.0,328.0,908.512,258.194,945.812,268.963,922.592,282.347,901.307,297.151,929.738,305.586
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493919885591,340.0,264.0,427.0,371.0,358.048,311.419,396.314,309.023,375.297,331.781,367.1,350.253,394.648,348.177
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493919885591,781.0,232.0,866.0,328.0,816.962,261.406,850.763,274.252,831.357,285.796,806.345,297.391,831.587,307.499
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493945318924,265.0,261.0,354.0,369.0,282.474,309.231,321.707,310.755,297.257,332.035,288.066,345.679,317.988,346.61
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493945318924,702.0,231.0,794.0,328.0,738.759,263.982,777.032,276.834,753.96,290.283,729.217,300.257,757.703,310.518
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493979374480,646.0,223.0,736.0,325.0,683.483,254.654,720.705,270.703,698.976,280.814,671.592,290.951,702.424,303.909
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295493979374480,209.0,254.0,300.0,365.0,226.677,306.592,267.487,307.836,242.589,330.418,233.075,343.338,263.947,344.061
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494013130035,170.0,244.0,262.0,358.0,185.531,294.232,227.288,295.677,200.92,320.133,192.052,334.391,224.252,335.155
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494013130035,607.0,217.0,696.0,319.0,644.06,250.343,680.859,266.538,659.507,278.216,631.771,285.643,662.814,298.775
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494045252257,570.0,214.0,662.0,315.0,606.912,246.063,646.498,262.414,623.112,273.624,593.577,280.926,628.104,294.182
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494045252257,137.0,244.0,226.0,354.0,153.96,294.383,193.618,294.238,169.671,318.951,160.097,330.585,191.854,330.23
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494076741146,537.0,219.0,629.0,318.0,573.41,252.37,612.205,267.035,589.271,278.044,561.526,286.2,594.617,297.989
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494076741146,107.0,244.0,197.0,360.0,123.178,298.236,163.567,297.39,139.628,323.499,131.799,337.568,162.684,336.456
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494112674479,512.0,230.0,603.0,331.0,549.5,263.691,586.349,279.574,564.745,289.413,536.331,296.898,568.995,309.842
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494112674479,86.0,261.0,173.0,372.0,101.291,311.067,140.147,312.126,115.37,336.264,107.869,348.712,138.225,349.142
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494145663368,494.0,250.0,585.0,349.0,531.501,282.111,567.922,298.241,545.853,308.52,518.378,315.631,549.224,328.656
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494145663368,73.0,273.0,160.0,392.0,89.147,329.005,127.093,330.26,103.08,355.771,95.561,367.944,125.489,368.458
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494177263368,487.0,273.0,573.0,373.0,521.501,306.373,556.669,321.462,534.758,332.415,508.786,339.481,540.296,351.686
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494177263368,68.0,300.0,155.0,418.0,83.777,354.132,121.89,353.751,98.053,379.279,91.186,394.306,119.836,393.652
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494213630035,66.0,320.0,155.0,441.0,81.888,372.931,122.337,375.392,96.134,400.826,86.466,413.453,118.989,415.084
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494213630035,484.0,296.0,567.0,395.0,515.985,328.92,550.579,343.206,529.058,353.056,504.404,361.333,534.888,372.792
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494245941146,477.0,317.0,563.0,414.0,512.278,347.613,548.075,362.267,527.154,372.771,499.973,380.554,531.753,392.431
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494245941146,67.0,342.0,155.0,464.0,81.954,394.778,122.122,396.459,96.22,422.386,86.735,436.405,118.765,437.471
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494276841146,474.0,333.0,560.0,433.0,508.622,365.88,544.062,381.099,523.004,390.789,496.493,399.0,527.847,411.361
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494276841146,65.0,362.0,154.0,483.0,81.433,414.635,123.233,414.155,98.447,441.087,86.929,456.439,120.256,455.948
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494312730035,472.0,350.0,557.0,451.0,504.588,384.179,541.263,396.924,520.258,408.054,494.453,417.928,527.01,428.332
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494312730035,64.0,377.0,154.0,501.0,80.361,431.68,123.984,430.414,99.082,458.167,85.364,472.215,122.53,471.207
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494346041146,64.0,390.0,154.0,514.0,81.849,444.011,125.1,441.974,101.188,470.626,87.995,486.199,123.347,484.436
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494346041146,471.0,364.0,557.0,466.0,502.579,399.408,540.226,412.359,517.721,423.91,492.75,434.522,524.786,445.044
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494377274480,62.0,407.0,154.0,533.0,80.602,460.206,124.955,459.539,99.968,487.119,85.303,503.239,122.009,502.666
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494377274480,469.0,379.0,554.0,481.0,502.344,414.79,539.094,427.089,518.105,440.015,491.75,448.146,525.094,458.142
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494413563368,58.0,422.0,151.0,547.0,77.507,473.463,122.843,473.634,97.298,501.353,81.811,516.797,119.878,516.943
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494413563368,469.0,395.0,553.0,497.0,500.376,430.627,537.124,441.699,516.619,454.612,491.35,464.055,525.089,473.162
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494445463368,56.0,431.0,150.0,560.0,76.86,483.873,123.337,484.119,97.536,512.511,80.248,527.532,120.581,527.677
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494445463368,468.0,408.0,554.0,511.0,498.681,444.325,536.825,454.389,515.401,468.629,491.006,479.055,525.053,487.307
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494477041146,57.0,443.0,152.0,569.0,76.873,493.337,124.054,493.838,97.845,521.16,80.846,537.553,120.594,538.013
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494477041146,469.0,419.0,556.0,522.0,501.708,456.728,540.319,467.09,519.159,481.672,492.731,490.15,527.96,498.616
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494513018924,475.0,428.0,561.0,530.0,504.369,465.093,544.931,472.62,523.833,488.481,498.238,498.923,535.167,505.105
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494513018924,60.0,448.0,156.0,575.0,80.363,498.604,127.295,498.587,101.537,526.633,85.08,544.515,123.497,544.484
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494545163368,64.0,450.0,158.0,578.0,83.888,502.879,130.145,501.491,105.307,530.268,89.088,547.583,127.474,546.445
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494545163368,478.0,429.0,562.0,534.0,506.062,468.002,545.821,474.899,525.268,491.634,501.944,503.012,537.659,508.705
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494577307813,69.0,450.0,164.0,580.0,90.547,502.187,137.927,503.347,111.873,531.917,93.168,546.524,134.175,547.481
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494577307813,484.0,432.0,568.0,535.0,511.153,470.28,550.817,476.032,530.49,493.108,507.937,504.448,544.199,509.306
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494616663368,495.0,435.0,578.0,537.0,521.628,475.817,562.059,478.442,542.877,496.775,519.657,508.107,557.889,510.382
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494616663368,80.0,452.0,176.0,579.0,100.401,503.349,147.452,503.295,122.111,531.619,104.73,548.13,144.134,548.083
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494658196702,96.0,455.0,191.0,588.0,118.73,510.079,165.452,511.746,139.633,538.409,121.385,555.051,160.7,556.4
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494658196702,509.0,445.0,592.0,549.0,535.08,485.008,574.871,489.052,554.974,508.396,532.167,518.514,569.534,521.954
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494683996702,116.0,472.0,212.0,603.0,138.791,524.459,186.979,526.198,161.024,554.232,141.334,570.231,182.106,571.688
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494683996702,528.0,462.0,609.0,564.0,551.857,499.403,591.665,502.01,571.862,520.73,551.378,534.176,587.586,536.381
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494724230035,142.0,495.0,238.0,623.0,165.994,545.054,213.492,548.374,186.982,575.242,166.536,589.54,207.591,592.277
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494724230035,553.0,483.0,634.0,585.0,577.954,521.561,616.689,524.243,597.543,543.645,576.601,555.701,612.327,558.023
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494753252257,179.0,515.0,274.0,643.0,202.915,565.633,249.868,567.996,224.767,594.472,204.49,610.298,244.513,612.297
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494753252257,585.0,499.0,665.0,598.0,608.35,539.447,647.116,539.532,628.957,558.806,609.963,572.32,644.794,572.484
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494789241146,205.0,523.0,302.0,647.0,228.734,572.133,276.042,574.877,250.061,599.474,230.029,615.022,269.828,617.372
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295494789241146,610.0,501.0,690.0,601.0,632.505,540.926,671.181,539.944,653.373,561.164,634.94,573.721,670.734,573.078
